DATE,CLOSE
19200301,17.3
19200331,19.8
19200430,21.7
19200531,12.0
19200630,16.4
19200802,8.7
19200831,-1.0
19200930,-2.8
19201101,-1.5
19201130,-5.0
19201231,-17.9
19210131,-22.2
19210228,-33.0
19210331,-33.0
19210502,-33.3
19210531,-29.1
19210630,-29.1
19210801,-29.6
19210831,-26.8
19210930,-24.3
19211031,-21.4
19211130,-13.2
19220102,-1.8
19220131,4.4
19220228,12.7
19220331,15.3
19220501,24.0
19220531,29.5
19220630,31.8
19220731,38.7
19220831,40.0
19221002,29.5
19221031,31.6
19221130,31.5
19230101,34.7
19230131,40.6
19230228,34.9
19230402,32.9
19230430,32.6
19230531,28.6
19230702,24.6
19230731,17.8
19230831,14.8
19231001,16.3
19231031,12.5
19231130,6.0
19231231,2.2
19240131,-2.2
19240229,1.3
19240331,2.6
19240430,-3.3
19240602,-7.0
19240630,-13.3
19240731,-16.7
19240901,-16.6
19240930,-11.5
19241031,-7.7
19241201,-3.5
19241231,-1.3
19250202,3.5
19250302,4.8
19250331,3.0
19250430,5.2
19250601,8.0
19250630,12.6
19250731,18.1
19250831,22.4
19250930,16.3
19251102,12.5
19251130,14.0
19251231,14.5
19260201,13.2
19260301,7.4
19260331,6.2
19260430,5.3
19260531,5.3
19260630,5.4
19260802,7.1
19260831,4.9
19260930,7.9
19261101,9.5
19261130,4.3
19261231,0.8
19270131,-1.9
19270228,-0.4
19270331,1.2
19270502,2.3
19270531,1.9
19270630,3.1
19270801,1.9
19270831,1.2
19270930,-0.8
19271031,-4.1
19271130,-4.9
19280102,-4.6
19280131,-3.1
19280229,-0.4
19280402,0.0
19280430,-0.4
19280531,-0.4
19280702,0.8
19280731,1.9
19280831,4.2
19281001,7.3
19281031,9.4
19281130,13.1
19281231,16.0
19290131,16.6
19290228,15.1
19290401,13.4
19290430,14.1
19290531,16.1
19290701,16.6
19290731,16.8
19290902,16.2
19290930,12.9
19291031,10.4
19291202,7.4
19291231,-0.7
19300131,-8.1
19300228,-7.7
19300331,-8.1
19300430,-12.0
19300602,-11.9
19300630,-15.2
19300731,-18.5
19300901,-23.1
19300930,-25.5
19301031,-24.7
19301201,-26.6
19301231,-24.3
19310202,-21.4
19310302,-22.3
19310331,-21.0
19310430,-16.7
19310601,-18.0
19310630,-17.2
19310731,-18.0
19310831,-15.2
19310930,-15.0
19311102,-18.1
19311130,-19.2
19311231,-18.3
19320201,-16.9
19320229,-17.8
