DATE,CLOSE
<<<<<<< HEAD
20040630,46.6000
20040802,39.6000
20040831,37.4000
20040930,27.2000
20041101,25.5000
20041130,42.7000
20041231,41.3000
20050131,27.7000
20050228,29.0000
20050331,30.0000
20050502,7.6000
20050531,24.4000
20050630,12.9000
20050801,28.5000
20050831,23.8000
20050930,27.1000
20051031,21.0000
20051130,23.8000
20060102,37.6000
20060131,31.6000
20060228,30.6000
20060331,32.8000
20060501,26.1000
20060531,16.9000
20060630,14.0000
20060731,11.5000
20060831,10.8000
20061002,13.6000
20061031,5.4000
20061130,3.4000
20070101,-7.5000
20070131,1.0000
20070228,23.8000
20070402,6.7000
20070430,10.5000
20070531,14.0000
20070702,8.7000
20070731,1.6000
20070831,2.3000
20071001,-0.8000
20071031,0.4000
20071130,-11.9000
20071231,-22.3000
20080131,-24.3000
20080229,-23.6000
20080331,-28.8000
20080430,-29.2000
20080602,-16.9000
20080630,-26.1000
20080731,-22.3000
20080901,-14.9000
20080930,-35.9000
20081031,-52.9000
20081201,-55.8000
20081231,-58.3000
20090202,-53.8000
20090302,-59.5000
20090331,-55.2000
20090430,-37.5000
20090601,-27.9000
20090630,-22.3000
20090731,-20.4000
20090831,-5.2000
20090930,-2.6000
20091102,-7.3000
20091130,-1.6000
20091231,3.2000
20100201,7.5000
20100301,-2.2000
20100331,6.6000
20100430,24.8000
20100531,9.8000
20100630,-0.1000
20100802,-16.9000
20100831,-8.2000
20100930,-13.6000
20101101,3.2000
20101130,18.4000
20101231,16.4000
20110131,8.7000
20110228,16.5000
20110331,9.0000
20110502,10.9000
20110531,-3.5000
20110630,-19.8000
20110801,-3.1000
20110831,-11.9000
20110930,-15.8000
20111031,1.4000
20111130,2.8000
20120102,-1.2000
20120131,14.6000
20120229,17.8000
20120402,9.3000
20120430,-5.5000
20120531,-4.4000
20120702,1.2000
20120731,-18.2000
20120831,-5.0000
20121001,-6.8000
20121031,-3.1000
20121130,-8.6000
20121231,2.1000
20130131,6.6000
20130228,4.2000
20130401,9.2000
20130430,-15.6000
20130531,-8.9000
20130701,5.5000
20130731,2.8000
20130902,5.6000
20130930,11.6000
20131031,2.1000
20131202,0.2000
20131231,3.4000
20140131,5.7000
20140228,2.1000
20140331,7.1000
20140430,14.6000
20140602,10.5000
20140630,11.4000
20140731,11.4000
20140901,7.0000
20140930,9.6000
20141031,9.0000
20141201,8.7000
20141231,2.9000
20150202,-3.7000
20150302,-11.6000
20150331,-17.7000
20150430,-16.0000
20150601,-20.9000
